company_car_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers,admin_id
357,2021-04-03 06:11:25,2021-06-12 08:07:08,2021-08-15 21:31:00,STICK,Aquamarine,66,GASOLINE,http://dummyimage.com/239x253.png/cc0000/ffffff,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,1974,GTO,6,32
358,2021-01-11 05:41:04,2021-01-16 17:35:52,2021-05-13 22:33:46,STICK,Blue,15,DIESEL,http://dummyimage.com/172x328.png/5fa2dd/ffffff,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,1969,GT350,1,833
359,2021-03-09 12:30:18,2021-09-21 02:12:53,2021-06-26 03:22:48,STICK,Pink,50,GAS,http://dummyimage.com/231x358.png/ff4444/ffffff,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,1995,Corvette,6,931
360,2021-03-14 21:14:10,2021-07-06 07:02:47,2021-04-21 13:32:37,AUTOMATIC,Pink,46,GAS,http://dummyimage.com/186x149.png/ff4444/ffffff,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,2009,Titan,10,96
361,2021-09-19 03:14:27,2021-08-04 16:09:13,2021-02-24 10:41:35,STICK,Red,3,GAS,http://dummyimage.com/177x354.png/5fa2dd/ffffff,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,1997,GTI,3,416
362,2021-07-24 08:29:26,2021-01-23 07:38:19,2021-01-03 01:51:40,STICK,Aquamarine,39,DIESEL,http://dummyimage.com/179x398.png/ff4444/ffffff,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,1993,1500,4,798
363,2021-04-25 01:01:57,2021-02-23 23:21:17,2021-03-31 10:10:38,AUTOMATIC,Goldenrod,68,DIESEL,http://dummyimage.com/101x262.png/5fa2dd/ffffff,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,1998,Suburban 2500,4,50
364,2021-09-17 04:04:26,2021-03-23 00:05:19,2021-04-02 08:04:42,AUTOMATIC,Crimson,32,GASOLINE,http://dummyimage.com/186x365.png/cc0000/ffffff,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,1998,riolet,5,277
365,2021-03-12 03:02:33,2021-07-12 02:52:45,2021-05-21 02:34:17,STICK,Violet,49,GASOLINE,http://dummyimage.com/120x396.png/cc0000/ffffff,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,2009,A4,4,808
366,2021-05-09 00:20:45,2021-06-06 14:08:08,2021-09-22 02:52:47,AUTOMATIC,Aquamarine,59,GASOLINE,http://dummyimage.com/203x264.png/ff4444/ffffff,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,1999,Venture,4,700
367,2021-01-21 02:36:00,2021-01-23 20:00:03,2021-06-13 17:41:21,AUTOMATIC,Goldenrod,63,GAS,http://dummyimage.com/132x317.png/ff4444/ffffff,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,2012,Continental,2,289
368,2021-08-12 08:12:31,2021-01-24 10:55:53,2021-08-10 22:33:15,STICK,Puce,33,DIESEL,http://dummyimage.com/176x273.png/dddddd/000000,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,2008,Crossfire,5,328
369,2021-01-30 15:33:17,2021-06-01 10:21:50,2021-05-18 12:23:19,STICK,Fuscia,37,DIESEL,http://dummyimage.com/209x152.png/5fa2dd/ffffff,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,2004,Pilot,7,478
370,2021-03-26 22:04:01,2021-08-21 06:48:12,2021-04-12 00:25:55,AUTOMATIC,Blue,78,GAS,http://dummyimage.com/248x241.png/ff4444/ffffff,primis in faucibus orci luctus et ultrices posuere cubilia curae,2011,Altima,4,525
371,2021-04-11 16:43:25,2021-02-10 20:45:38,2021-04-20 12:00:20,AUTOMATIC,Violet,29,GASOLINE,http://dummyimage.com/238x245.png/5fa2dd/ffffff,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2012,370Z,9,209
372,2021-02-16 00:29:52,2021-06-17 09:13:17,2021-08-27 15:56:55,AUTOMATIC,Fuscia,72,DIESEL,http://dummyimage.com/223x102.png/5fa2dd/ffffff,nisl duis ac nibh fusce lacus purus aliquet at feugiat,1995,Villager,1,875
373,2021-05-01 02:24:38,2021-07-21 19:30:21,2021-01-30 13:58:30,AUTOMATIC,Pink,41,DIESEL,http://dummyimage.com/199x243.png/ff4444/ffffff,justo etiam pretium iaculis justo in hac habitasse platea dictumst,2006,Montana SV6,1,545
374,2021-07-12 12:19:58,2021-05-28 12:35:29,2021-06-29 12:39:37,AUTOMATIC,Orange,41,DIESEL,http://dummyimage.com/122x127.png/cc0000/ffffff,suspendisse ornare consequat lectus in est risus auctor sed tristique,2010,GL-Class,3,507
375,2021-03-07 15:53:19,2021-01-19 03:16:35,2021-04-03 21:35:47,AUTOMATIC,Teal,27,GASOLINE,http://dummyimage.com/131x137.png/ff4444/ffffff,volutpat eleifend donec ut dolor morbi vel lectus in quam,2003,Forester,2,484
376,2021-05-26 01:18:10,2021-06-01 05:27:55,2021-07-28 01:32:04,STICK,Aquamarine,33,GAS,http://dummyimage.com/239x303.png/dddddd/000000,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,1986,5000CS Quattro,1,901
377,2021-07-27 07:43:14,2021-08-22 17:07:26,2021-05-20 09:23:26,STICK,Green,12,GAS,http://dummyimage.com/108x275.png/dddddd/000000,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,2010,Corvette,7,686
378,2021-03-19 01:07:01,2021-07-15 09:12:36,2021-05-14 21:35:35,AUTOMATIC,Crimson,85,DIESEL,http://dummyimage.com/187x328.png/dddddd/000000,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,1984,Mark VII,3,505
379,2021-01-13 20:36:14,2021-03-01 08:35:55,2021-01-10 23:35:12,AUTOMATIC,Indigo,55,GASOLINE,http://dummyimage.com/133x263.png/cc0000/ffffff,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,1995,Sable,5,832
380,2021-07-24 01:20:44,2021-07-12 19:17:05,2021-09-02 00:03:44,STICK,Mauv,15,GASOLINE,http://dummyimage.com/197x290.png/5fa2dd/ffffff,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,2005,Mariner,7,834
381,2021-06-02 11:46:16,2021-05-20 23:18:50,2021-06-07 04:19:03,STICK,Teal,48,DIESEL,http://dummyimage.com/151x364.png/dddddd/000000,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,2010,Sprinter,6,271
382,2021-02-11 23:47:54,2021-04-24 06:01:35,2021-06-27 09:36:28,STICK,Indigo,56,DIESEL,http://dummyimage.com/140x147.png/ff4444/ffffff,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,1997,G-Series 2500,10,438
383,2021-01-21 15:52:27,2021-01-09 20:40:47,2021-04-02 08:13:59,STICK,Red,97,DIESEL,http://dummyimage.com/168x379.png/ff4444/ffffff,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,2008,Rogue,6,995
384,2021-06-03 20:09:47,2021-08-08 07:53:46,2021-09-17 13:56:29,STICK,Teal,99,DIESEL,http://dummyimage.com/208x236.png/cc0000/ffffff,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,1994,Ram Van B350,7,493
385,2021-09-03 03:30:48,2021-05-06 04:53:45,2021-02-05 19:39:38,AUTOMATIC,Purple,96,GASOLINE,http://dummyimage.com/100x366.png/5fa2dd/ffffff,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,2005,Range Rover,4,77
386,2021-03-31 01:18:56,2021-07-30 08:34:49,2021-07-28 09:21:32,AUTOMATIC,Green,23,GASOLINE,http://dummyimage.com/218x279.png/cc0000/ffffff,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,1995,Altima,1,956
387,2021-01-05 19:23:49,2021-07-05 22:03:30,2021-01-05 02:21:42,AUTOMATIC,Pink,66,DIESEL,http://dummyimage.com/172x310.png/dddddd/000000,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,2009,Rondo,1,11
388,2021-02-15 09:46:24,2021-01-23 05:09:25,2021-03-27 18:05:56,AUTOMATIC,Pink,32,GASOLINE,http://dummyimage.com/212x349.png/dddddd/000000,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,2006,F-Series,4,319
389,2021-06-14 15:04:29,2021-04-06 01:47:27,2021-04-13 18:26:12,STICK,Indigo,49,GAS,http://dummyimage.com/235x192.png/ff4444/ffffff,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,1987,SJ,10,174
390,2021-07-10 23:07:37,2021-09-06 11:43:14,2021-06-12 00:08:22,STICK,Yellow,17,DIESEL,http://dummyimage.com/198x324.png/5fa2dd/ffffff,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,1992,Accord,10,507
391,2021-08-29 07:12:53,2021-08-26 21:16:32,2021-06-16 19:07:01,AUTOMATIC,Pink,24,DIESEL,http://dummyimage.com/210x218.png/cc0000/ffffff,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,2007,i-290,1,222
392,2021-01-18 09:39:29,2021-01-24 22:16:10,2021-07-23 09:43:51,AUTOMATIC,Aquamarine,33,GASOLINE,http://dummyimage.com/204x303.png/ff4444/ffffff,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,2008,SLK-Class,4,103
393,2021-08-26 03:24:42,2021-05-19 16:26:55,2021-03-31 16:22:56,AUTOMATIC,Mauv,76,GAS,http://dummyimage.com/187x193.png/dddddd/000000,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,1990,Eclipse,6,971
394,2021-07-11 23:32:49,2021-02-21 01:53:25,2021-04-06 07:28:50,AUTOMATIC,Violet,22,GAS,http://dummyimage.com/209x263.png/ff4444/ffffff,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,2009,V50,10,253
395,2021-07-23 19:47:10,2021-09-08 19:01:47,2021-05-13 18:07:21,AUTOMATIC,Crimson,84,DIESEL,http://dummyimage.com/130x304.png/cc0000/ffffff,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,1994,Caprice,4,267
396,2021-06-15 06:01:37,2021-04-22 13:30:33,2021-06-30 17:45:50,AUTOMATIC,Goldenrod,83,DIESEL,http://dummyimage.com/221x146.png/ff4444/ffffff,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,2007,Fit,10,946
397,2021-06-13 01:02:20,2021-08-31 21:49:09,2021-01-13 01:36:18,AUTOMATIC,Crimson,100,GAS,http://dummyimage.com/125x309.png/dddddd/000000,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,1991,Justy,5,642
398,2021-04-10 03:40:46,2021-04-08 04:54:03,2021-02-15 17:11:35,AUTOMATIC,Crimson,94,DIESEL,http://dummyimage.com/206x225.png/cc0000/ffffff,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,2004,L-Series,10,764
399,2021-02-17 23:52:04,2021-05-07 16:50:10,2021-07-29 07:44:14,AUTOMATIC,Green,40,GAS,http://dummyimage.com/115x298.png/cc0000/ffffff,in est risus auctor sed tristique in tempus sit amet,2008,SRX,10,359
400,2021-02-23 20:36:49,2021-09-23 07:30:01,2021-03-24 13:19:00,AUTOMATIC,Pink,62,GAS,http://dummyimage.com/157x329.png/dddddd/000000,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,2012,Silverado 2500,1,984
401,2021-03-21 19:28:16,2021-01-28 12:36:23,2021-05-21 03:54:06,STICK,Violet,72,GASOLINE,http://dummyimage.com/213x185.png/cc0000/ffffff,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,2009,XC90,5,601
402,2021-04-28 00:00:17,2021-02-01 09:43:33,2021-07-19 16:27:40,STICK,Purple,47,DIESEL,http://dummyimage.com/235x148.png/cc0000/ffffff,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2000,Lumina,9,372
403,2021-03-18 02:13:08,2021-07-09 13:12:11,2021-04-25 04:58:20,AUTOMATIC,Green,8,GAS,http://dummyimage.com/126x200.png/cc0000/ffffff,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,1987,Swift,4,279
404,2021-02-19 15:49:36,2021-04-20 01:27:42,2021-06-19 14:36:39,AUTOMATIC,Pink,88,GASOLINE,http://dummyimage.com/193x370.png/cc0000/ffffff,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,2010,E150,2,26
405,2021-01-09 08:27:21,2021-06-06 14:09:22,2021-01-01 14:01:11,STICK,Puce,60,GASOLINE,http://dummyimage.com/201x230.png/ff4444/ffffff,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,1995,4Runner,4,709
406,2021-07-03 05:50:42,2021-04-04 00:04:46,2021-06-25 14:15:34,STICK,Fuscia,97,GAS,http://dummyimage.com/131x274.png/ff4444/ffffff,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,1998,GTO,6,61
407,2021-06-11 16:30:05,2021-08-29 00:43:16,2021-02-16 08:08:42,STICK,Teal,92,GASOLINE,http://dummyimage.com/216x159.png/5fa2dd/ffffff,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,2007,Terraza,3,858
408,2021-04-04 08:46:46,2021-04-02 08:15:57,2021-07-10 22:20:26,STICK,Fuscia,29,DIESEL,http://dummyimage.com/180x374.png/dddddd/000000,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,2005,Matrix,5,206
409,2021-02-26 11:48:32,2021-01-06 14:57:47,2021-04-04 16:28:29,AUTOMATIC,Teal,47,GAS,http://dummyimage.com/162x180.png/ff4444/ffffff,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2004,Silverado 3500,7,457
410,2021-02-11 22:26:55,2021-07-20 11:26:48,2021-02-28 23:37:58,STICK,Purple,73,GAS,http://dummyimage.com/135x129.png/5fa2dd/ffffff,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,2006,Z4,5,859
411,2021-09-01 10:18:36,2021-06-23 08:23:23,2021-06-15 22:24:40,AUTOMATIC,Indigo,68,GASOLINE,http://dummyimage.com/184x321.png/cc0000/ffffff,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,1987,Firefly,8,664
412,2021-03-18 08:43:26,2021-05-31 20:25:42,2021-07-31 02:29:05,AUTOMATIC,Blue,31,GAS,http://dummyimage.com/197x231.png/dddddd/000000,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,1992,APV,6,959
413,2021-05-25 02:10:15,2021-03-06 12:56:12,2021-06-03 04:04:07,STICK,Yellow,86,GAS,http://dummyimage.com/228x135.png/5fa2dd/ffffff,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,2004,Seville,2,56
414,2021-07-10 05:43:54,2021-05-30 01:13:06,2021-02-20 00:07:26,AUTOMATIC,Khaki,8,GASOLINE,http://dummyimage.com/193x224.png/ff4444/ffffff,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,1999,2500,5,442
415,2021-01-30 03:24:05,2021-04-26 01:51:28,2021-08-13 03:56:48,STICK,Fuscia,81,GASOLINE,http://dummyimage.com/138x232.png/5fa2dd/ffffff,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,1994,Vigor,6,289
416,2021-03-18 22:56:06,2021-03-07 22:21:56,2021-06-07 22:32:36,STICK,Mauv,26,GASOLINE,http://dummyimage.com/207x132.png/cc0000/ffffff,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,2012,Virage,3,765
417,2021-05-07 08:48:37,2021-04-01 05:44:25,2021-07-14 02:44:56,AUTOMATIC,Violet,90,GAS,http://dummyimage.com/242x128.png/ff4444/ffffff,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,1990,Diablo,8,311
418,2021-05-26 08:35:17,2021-02-25 23:23:37,2021-07-16 11:18:11,AUTOMATIC,Fuscia,26,DIESEL,http://dummyimage.com/247x104.png/dddddd/000000,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2005,Escalade,4,967
419,2021-09-13 03:28:48,2021-02-27 17:58:38,2021-03-22 09:46:17,AUTOMATIC,Indigo,19,GAS,http://dummyimage.com/112x241.png/5fa2dd/ffffff,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,1994,Vision,9,388
420,2021-03-09 04:20:56,2021-03-11 15:38:17,2021-03-19 13:51:22,STICK,Orange,3,GAS,http://dummyimage.com/233x159.png/dddddd/000000,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,1984,Capri,7,388
421,2021-09-09 21:10:08,2021-03-19 04:52:06,2021-03-04 08:24:51,AUTOMATIC,Crimson,50,GAS,http://dummyimage.com/168x316.png/dddddd/000000,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,1988,Pajero,4,277
422,2021-05-27 10:14:23,2021-09-04 04:02:14,2021-03-01 01:57:58,AUTOMATIC,Indigo,61,DIESEL,http://dummyimage.com/122x279.png/dddddd/000000,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,2010,Cayenne,10,651
423,2021-09-11 16:22:11,2021-07-18 18:00:07,2021-04-18 16:30:02,AUTOMATIC,Crimson,95,DIESEL,http://dummyimage.com/121x395.png/dddddd/000000,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,1990,GTO,3,636
424,2021-09-22 11:57:16,2021-05-12 12:02:45,2021-04-16 06:25:30,AUTOMATIC,Blue,21,GASOLINE,http://dummyimage.com/206x205.png/ff4444/ffffff,porttitor pede justo eu massa donec dapibus duis at velit eu,2003,530,7,126
425,2021-04-02 00:07:35,2021-01-02 06:29:47,2021-04-27 11:29:11,AUTOMATIC,Indigo,84,GAS,http://dummyimage.com/112x257.png/5fa2dd/ffffff,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,1966,Falcon,3,911
426,2021-02-07 20:20:44,2021-03-01 08:25:08,2021-03-07 15:41:35,AUTOMATIC,Red,44,DIESEL,http://dummyimage.com/246x152.png/dddddd/000000,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2003,Grand Vitara,4,914
427,2021-06-19 22:56:33,2021-08-30 12:34:54,2021-05-20 05:27:03,STICK,Maroon,48,GASOLINE,http://dummyimage.com/125x347.png/cc0000/ffffff,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,1986,Countach,2,559
428,2021-01-23 21:39:07,2021-02-06 16:08:36,2021-01-09 05:01:27,STICK,Mauv,97,GAS,http://dummyimage.com/120x168.png/5fa2dd/ffffff,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,1995,Camry,6,782
429,2021-03-21 06:11:25,2021-09-16 14:33:23,2021-02-19 01:14:08,STICK,Khaki,2,GAS,http://dummyimage.com/202x227.png/cc0000/ffffff,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,1987,Coupe GT,2,999
430,2021-08-20 11:03:49,2021-06-06 17:45:30,2021-03-02 02:26:37,STICK,Puce,50,GASOLINE,http://dummyimage.com/138x201.png/ff4444/ffffff,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,2003,Grand Prix,5,253
431,2021-04-12 20:21:09,2021-03-05 17:50:26,2021-09-04 21:12:15,STICK,Khaki,86,GAS,http://dummyimage.com/201x305.png/ff4444/ffffff,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,1985,Regal,3,260
432,2021-01-12 02:13:28,2021-02-20 01:21:51,2021-02-09 03:00:04,AUTOMATIC,Pink,22,GASOLINE,http://dummyimage.com/108x293.png/5fa2dd/ffffff,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,1989,Skyhawk,10,173
433,2021-03-10 21:08:08,2021-04-26 01:47:11,2021-07-17 19:52:15,STICK,Turquoise,88,GASOLINE,http://dummyimage.com/190x201.png/ff4444/ffffff,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,2011,Titan,2,842
434,2021-09-04 10:15:54,2021-08-05 19:56:02,2021-03-30 09:50:53,AUTOMATIC,Green,49,DIESEL,http://dummyimage.com/165x206.png/cc0000/ffffff,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,1993,Cutlass Cruiser,4,978
435,2021-04-17 17:11:34,2021-08-24 22:31:07,2021-01-22 01:23:04,AUTOMATIC,Violet,88,GASOLINE,http://dummyimage.com/190x377.png/5fa2dd/ffffff,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,2007,Express,1,389
436,2021-09-16 14:49:44,2021-03-20 19:11:44,2021-09-24 21:37:14,AUTOMATIC,Violet,1,GASOLINE,http://dummyimage.com/180x373.png/dddddd/000000,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,1992,98,9,181
437,2021-01-13 12:17:53,2021-05-13 14:50:19,2021-07-26 11:13:11,AUTOMATIC,Red,63,DIESEL,http://dummyimage.com/129x205.png/dddddd/000000,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,2012,Sequoia,3,905
