car_price_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers
333,2021-01-22 10:41:47,2021-09-18 06:36:31,2021-06-19 19:31:22,AUTOMATIC,Khaki,31,GASOLINE,http://dummyimage.com/139x348.png/dddddd/000000,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,1999,Boxster,2
334,2021-01-28 20:28:22,2021-09-06 08:05:06,2021-05-11 20:31:18,STICK,Fuscia,15,GAS,http://dummyimage.com/227x321.png/ff4444/ffffff,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,2009,S80,1
335,2021-09-06 20:25:28,2021-06-04 08:25:08,2021-06-28 11:09:32,AUTOMATIC,Purple,6,GAS,http://dummyimage.com/129x257.png/dddddd/000000,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,1999,Tracker,1
336,2021-03-26 13:05:18,2021-04-08 15:13:25,2021-06-10 05:58:57,AUTOMATIC,Indigo,74,DIESEL,http://dummyimage.com/136x157.png/cc0000/ffffff,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,2010,4Runner,7
337,2021-02-24 18:29:56,2021-05-15 23:53:06,2021-07-07 10:35:37,AUTOMATIC,Blue,99,GAS,http://dummyimage.com/237x272.png/ff4444/ffffff,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,2005,G6,9
338,2021-01-23 16:11:32,2021-02-23 14:41:51,2021-04-25 20:58:11,AUTOMATIC,Maroon,44,DIESEL,http://dummyimage.com/222x398.png/cc0000/ffffff,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,2011,Caravan,7
339,2021-06-08 19:58:18,2021-01-04 21:34:46,2021-02-23 06:43:33,STICK,Fuscia,47,DIESEL,http://dummyimage.com/133x341.png/ff4444/ffffff,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,2007,Azure,5
340,2021-04-23 07:07:27,2021-04-21 03:55:26,2021-05-05 23:37:05,STICK,Crimson,18,GASOLINE,http://dummyimage.com/202x271.png/cc0000/ffffff,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,2011,Continental GTC,3
341,2021-08-13 14:48:47,2021-07-13 21:14:30,2021-01-15 11:22:29,AUTOMATIC,Pink,38,DIESEL,http://dummyimage.com/202x377.png/cc0000/ffffff,nulla sed accumsan felis ut at dolor quis odio consequat,1997,Pajero,7
342,2021-08-01 17:45:31,2021-07-16 18:54:47,2021-05-31 04:03:26,STICK,Crimson,41,GASOLINE,http://dummyimage.com/204x247.png/dddddd/000000,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,2011,Galant,1
343,2021-09-08 14:20:02,2021-02-09 01:35:31,2021-06-27 13:40:24,STICK,Goldenrod,28,DIESEL,http://dummyimage.com/225x158.png/dddddd/000000,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,2002,Envoy,1
344,2021-02-25 08:44:35,2021-09-12 11:21:33,2021-08-12 10:21:44,AUTOMATIC,Green,12,GASOLINE,http://dummyimage.com/248x119.png/5fa2dd/ffffff,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,2008,Continental GTC,1
345,2021-07-02 04:26:47,2021-07-20 17:52:52,2021-04-19 02:53:43,AUTOMATIC,Khaki,52,GASOLINE,http://dummyimage.com/125x362.png/5fa2dd/ffffff,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,2008,Q7,4
346,2021-09-15 22:42:01,2021-03-12 01:44:22,2021-06-04 08:14:36,STICK,Orange,7,GAS,http://dummyimage.com/144x168.png/dddddd/000000,vel est donec odio justo sollicitudin ut suscipit a feugiat et,2005,Envoy XUV,9
347,2021-04-01 09:59:57,2021-01-04 16:46:46,2021-02-26 14:05:30,AUTOMATIC,Aquamarine,61,GASOLINE,http://dummyimage.com/213x361.png/cc0000/ffffff,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,2008,Xterra,8
348,2021-06-17 23:58:25,2021-04-07 02:34:02,2021-01-14 16:37:32,AUTOMATIC,Mauv,11,GASOLINE,http://dummyimage.com/203x162.png/ff4444/ffffff,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,2004,PT Cruiser,10
349,2021-02-14 23:56:56,2021-08-09 12:17:42,2021-09-12 05:42:39,STICK,Goldenrod,65,DIESEL,http://dummyimage.com/229x397.png/5fa2dd/ffffff,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,1994,Elan,3
350,2021-07-03 11:40:18,2021-03-22 09:57:29,2021-05-07 09:39:16,AUTOMATIC,Crimson,48,DIESEL,http://dummyimage.com/102x139.png/ff4444/ffffff,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,1998,Tracker,10
351,2021-03-24 01:07:33,2021-01-26 23:08:44,2021-05-26 19:20:50,STICK,Teal,8,GASOLINE,http://dummyimage.com/202x333.png/dddddd/000000,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,2007,Sierra 2500,4
352,2021-09-06 11:03:57,2021-01-18 18:06:46,2021-04-08 13:49:17,STICK,Puce,6,GASOLINE,http://dummyimage.com/206x211.png/cc0000/ffffff,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,1994,Grand Marquis,3
353,2021-08-28 19:07:23,2021-01-28 04:41:20,2021-02-04 14:19:02,AUTOMATIC,Turquoise,18,GASOLINE,http://dummyimage.com/222x236.png/dddddd/000000,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,1993,RX-7,3
354,2021-08-13 04:35:21,2021-06-30 04:44:34,2021-02-12 18:53:13,AUTOMATIC,Pink,4,GASOLINE,http://dummyimage.com/176x321.png/cc0000/ffffff,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,1998,626,6
355,2021-02-20 12:20:28,2021-07-29 07:13:10,2021-01-25 02:51:43,STICK,Teal,88,GAS,http://dummyimage.com/167x249.png/dddddd/000000,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,1985,S-Class,8
356,2021-04-25 22:47:47,2021-09-08 09:18:17,2021-09-02 02:25:56,AUTOMATIC,Crimson,44,GAS,http://dummyimage.com/201x272.png/dddddd/000000,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,2002,745,5
357,2021-08-22 00:34:51,2021-01-26 15:11:05,2021-01-13 17:03:32,STICK,Aquamarine,6,GAS,http://dummyimage.com/249x113.png/ff4444/ffffff,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,2010,RX-8,8
358,2021-04-07 06:07:37,2021-02-19 05:35:50,2021-01-03 12:38:48,AUTOMATIC,Puce,70,DIESEL,http://dummyimage.com/144x285.png/dddddd/000000,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,2008,M-Class,9
359,2021-06-16 19:33:06,2021-02-12 17:46:26,2021-05-16 15:55:38,STICK,Purple,19,GAS,http://dummyimage.com/125x276.png/ff4444/ffffff,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,2003,Elantra,5
360,2021-09-11 15:50:26,2021-03-24 22:26:01,2021-07-19 22:24:30,AUTOMATIC,Aquamarine,71,GAS,http://dummyimage.com/215x397.png/dddddd/000000,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,1988,Countach,3
361,2021-05-03 10:59:41,2021-01-04 13:14:20,2021-02-17 01:31:53,STICK,Puce,51,DIESEL,http://dummyimage.com/189x307.png/dddddd/000000,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,2003,S2000,4
362,2021-09-05 07:11:45,2021-08-06 20:39:15,2021-09-11 12:10:02,AUTOMATIC,Blue,42,GASOLINE,http://dummyimage.com/230x224.png/dddddd/000000,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,1984,W201,1
363,2021-06-06 20:35:39,2021-05-12 04:21:21,2021-05-11 22:18:42,AUTOMATIC,Turquoise,82,GASOLINE,http://dummyimage.com/161x283.png/ff4444/ffffff,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,2009,Explorer,5
364,2021-01-13 22:35:30,2021-07-10 06:42:18,2021-02-05 12:56:16,STICK,Purple,92,DIESEL,http://dummyimage.com/100x311.png/dddddd/000000,at velit eu est congue elementum in hac habitasse platea dictumst,1995,911,9
365,2021-01-29 15:03:16,2021-05-14 14:56:55,2021-08-24 13:56:58,STICK,Fuscia,40,GASOLINE,http://dummyimage.com/210x238.png/5fa2dd/ffffff,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,1997,911,7
366,2021-08-16 12:42:18,2021-07-30 06:03:52,2021-04-16 11:12:23,AUTOMATIC,Mauv,44,GAS,http://dummyimage.com/130x132.png/cc0000/ffffff,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,2007,Savana 3500,8
367,2021-08-26 15:19:05,2021-07-20 02:53:55,2021-02-17 02:02:42,STICK,Pink,38,GASOLINE,http://dummyimage.com/243x316.png/cc0000/ffffff,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,2004,Rendezvous,10
368,2021-07-19 10:05:49,2021-08-26 14:51:15,2021-09-20 04:22:25,STICK,Teal,47,DIESEL,http://dummyimage.com/104x131.png/5fa2dd/ffffff,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,1974,GTO,4
369,2021-03-13 11:07:00,2021-06-25 12:59:38,2021-08-17 06:39:18,STICK,Maroon,24,GASOLINE,http://dummyimage.com/229x365.png/dddddd/000000,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,1995,Maxima,9
370,2021-02-25 06:22:32,2021-07-31 00:59:38,2021-08-01 01:33:28,AUTOMATIC,Aquamarine,33,GAS,http://dummyimage.com/216x267.png/cc0000/ffffff,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2001,M5,9
371,2021-09-19 08:29:24,2021-07-20 15:54:43,2021-06-25 15:51:03,STICK,Yellow,55,DIESEL,http://dummyimage.com/153x300.png/ff4444/ffffff,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,1985,Quattroporte,8
372,2021-09-16 21:45:47,2021-09-08 23:25:48,2021-09-21 04:11:27,STICK,Green,49,GASOLINE,http://dummyimage.com/212x260.png/ff4444/ffffff,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,2009,Prius,10
373,2021-04-07 03:22:08,2021-04-13 03:51:48,2021-01-09 17:10:12,AUTOMATIC,Goldenrod,58,DIESEL,http://dummyimage.com/104x337.png/ff4444/ffffff,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,2012,Eclipse,6
374,2021-01-25 23:43:16,2021-05-16 15:29:14,2021-05-16 08:37:25,STICK,Aquamarine,22,GASOLINE,http://dummyimage.com/144x258.png/ff4444/ffffff,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,1992,D350 Club,2
375,2021-09-12 01:14:55,2021-08-20 14:28:53,2021-05-27 07:06:27,AUTOMATIC,Aquamarine,99,GASOLINE,http://dummyimage.com/146x328.png/cc0000/ffffff,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,1993,Firebird,6
376,2021-04-18 10:57:06,2021-06-11 04:40:43,2021-07-20 12:15:19,STICK,Goldenrod,96,GASOLINE,http://dummyimage.com/142x399.png/dddddd/000000,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,1997,Blazer,1
377,2021-05-10 18:47:40,2021-07-05 22:03:38,2021-05-14 19:09:53,STICK,Crimson,83,GAS,http://dummyimage.com/142x204.png/5fa2dd/ffffff,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,2003,Aztek,7
378,2021-01-11 18:33:23,2021-01-02 19:08:34,2021-09-24 04:27:00,STICK,Crimson,89,DIESEL,http://dummyimage.com/215x223.png/cc0000/ffffff,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,1997,Ram Van 3500,10
379,2021-05-02 13:08:16,2021-03-18 03:47:29,2021-06-29 19:53:48,STICK,Blue,62,DIESEL,http://dummyimage.com/220x364.png/cc0000/ffffff,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,2006,Solstice,4
380,2021-01-22 11:05:37,2021-09-04 04:45:29,2021-07-08 09:35:24,AUTOMATIC,Turquoise,6,DIESEL,http://dummyimage.com/151x144.png/ff4444/ffffff,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,1995,SL-Class,7
381,2021-01-10 07:55:42,2021-02-16 11:00:02,2021-04-26 19:04:56,STICK,Puce,14,GAS,http://dummyimage.com/116x351.png/ff4444/ffffff,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,2008,Sprinter,8
382,2021-08-10 07:52:35,2021-01-20 06:48:26,2021-04-12 23:38:48,STICK,Teal,82,GAS,http://dummyimage.com/154x190.png/ff4444/ffffff,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,1996,Paseo,6
383,2021-02-11 21:23:21,2021-07-08 10:03:06,2021-04-20 16:47:27,STICK,Violet,56,GAS,http://dummyimage.com/193x199.png/dddddd/000000,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,1992,Premier,6
384,2021-04-10 07:42:08,2021-08-28 00:06:14,2021-08-12 11:01:13,AUTOMATIC,Orange,16,GASOLINE,http://dummyimage.com/222x311.png/cc0000/ffffff,sed augue aliquam erat volutpat in congue etiam justo etiam pretium,2005,Tahoe,8
385,2021-05-06 02:28:20,2021-09-12 17:37:45,2021-04-02 20:49:47,AUTOMATIC,Red,100,GAS,http://dummyimage.com/126x349.png/cc0000/ffffff,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,1990,Loyale,8
386,2021-05-26 12:31:01,2021-08-19 09:37:51,2021-01-11 22:28:04,AUTOMATIC,Aquamarine,78,DIESEL,http://dummyimage.com/108x362.png/dddddd/000000,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,1996,Sportage,7
387,2021-06-15 17:01:35,2021-08-18 20:06:12,2021-02-10 05:57:32,AUTOMATIC,Mauv,3,GAS,http://dummyimage.com/126x274.png/ff4444/ffffff,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,2011,Escalade ESV,6
388,2021-02-06 04:26:38,2021-04-30 13:29:21,2021-02-26 15:56:55,STICK,Goldenrod,51,GASOLINE,http://dummyimage.com/143x230.png/5fa2dd/ffffff,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,2006,F-250 Super Duty,3
389,2021-03-19 08:12:42,2021-03-07 15:45:01,2021-04-17 09:36:07,STICK,Indigo,93,GASOLINE,http://dummyimage.com/191x341.png/dddddd/000000,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,1993,Alcyone SVX,3
390,2021-06-30 13:51:28,2021-07-28 07:12:18,2021-05-10 14:39:00,AUTOMATIC,Turquoise,42,GASOLINE,http://dummyimage.com/229x193.png/ff4444/ffffff,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,1999,S10,10
391,2021-01-26 22:36:47,2021-06-03 07:41:40,2021-08-28 09:59:52,STICK,Indigo,71,GAS,http://dummyimage.com/187x126.png/ff4444/ffffff,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,1999,Breeze,7
392,2021-04-15 17:13:53,2021-03-08 14:54:07,2021-04-19 18:58:16,AUTOMATIC,Goldenrod,34,GAS,http://dummyimage.com/211x167.png/5fa2dd/ffffff,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,2003,Corolla,2
393,2021-05-24 06:32:34,2021-03-26 10:49:12,2021-05-06 11:43:02,STICK,Violet,59,DIESEL,http://dummyimage.com/219x267.png/5fa2dd/ffffff,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,1992,Allante,2
394,2021-02-28 01:49:40,2021-07-12 00:21:27,2021-02-28 21:08:56,AUTOMATIC,Pink,54,GASOLINE,http://dummyimage.com/195x339.png/ff4444/ffffff,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,2009,R-Class,5
395,2021-04-15 12:25:35,2021-08-02 06:59:29,2021-04-14 12:40:44,STICK,Red,95,GAS,http://dummyimage.com/193x377.png/ff4444/ffffff,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,1996,Suburban 2500,6
396,2021-02-12 03:19:01,2021-07-28 21:22:58,2021-06-27 18:35:16,STICK,Purple,74,GASOLINE,http://dummyimage.com/158x351.png/5fa2dd/ffffff,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,1999,Ram Van 2500,8
397,2021-09-01 12:43:30,2021-07-15 21:38:09,2021-06-29 22:31:59,STICK,Turquoise,66,GAS,http://dummyimage.com/216x356.png/5fa2dd/ffffff,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2010,Impala,10
398,2021-06-25 19:23:49,2021-04-13 09:25:03,2021-07-25 21:32:49,AUTOMATIC,Puce,53,DIESEL,http://dummyimage.com/147x311.png/ff4444/ffffff,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,1987,Grand Am,5
399,2021-06-26 22:59:34,2021-07-29 05:23:54,2021-02-24 06:48:34,STICK,Red,92,GAS,http://dummyimage.com/246x203.png/ff4444/ffffff,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,1998,B-Series,4
400,2021-02-19 16:57:20,2021-09-20 08:15:29,2021-02-08 08:08:17,STICK,Aquamarine,27,DIESEL,http://dummyimage.com/129x395.png/ff4444/ffffff,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,2011,Mariner,6
401,2021-01-17 07:44:49,2021-07-17 16:41:21,2021-06-06 14:02:45,STICK,Red,58,DIESEL,http://dummyimage.com/188x278.png/ff4444/ffffff,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,1998,A8,2
402,2021-03-23 20:25:21,2021-02-14 03:58:28,2021-09-23 06:11:06,AUTOMATIC,Orange,76,GAS,http://dummyimage.com/180x344.png/cc0000/ffffff,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,1986,Fiero,3
403,2021-09-18 13:02:03,2021-03-12 04:20:37,2021-02-25 16:54:01,AUTOMATIC,Crimson,48,GASOLINE,http://dummyimage.com/157x398.png/dddddd/000000,rutrum ac lobortis vel dapibus at diam nam tristique tortor,2001,Silhouette,5
404,2021-03-21 06:27:08,2021-07-22 07:29:30,2021-03-16 15:29:01,AUTOMATIC,Khaki,24,GAS,http://dummyimage.com/130x105.png/cc0000/ffffff,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,2006,Ram 1500,6
405,2021-04-21 05:28:09,2021-01-15 15:33:08,2021-01-31 02:03:27,STICK,Fuscia,81,DIESEL,http://dummyimage.com/151x292.png/5fa2dd/ffffff,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,1999,Millenia,1
406,2021-03-16 22:15:42,2021-09-09 07:23:03,2021-02-17 22:36:24,AUTOMATIC,Puce,90,GAS,http://dummyimage.com/151x268.png/dddddd/000000,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,2002,Cooper,8
407,2021-01-30 02:41:10,2021-08-29 23:15:39,2021-01-03 01:39:22,STICK,Crimson,1,GAS,http://dummyimage.com/185x396.png/cc0000/ffffff,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,1997,Aerostar,2
408,2021-04-21 08:01:13,2021-02-19 16:35:01,2021-03-06 01:18:29,STICK,Yellow,54,GAS,http://dummyimage.com/216x247.png/ff4444/ffffff,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,1993,940,3
409,2021-01-13 04:01:37,2021-09-17 15:33:58,2021-01-10 18:12:38,STICK,Puce,40,GASOLINE,http://dummyimage.com/226x374.png/5fa2dd/ffffff,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,2011,Express 1500,6
410,2021-03-23 03:52:14,2021-08-23 12:50:34,2021-01-10 03:22:16,STICK,Violet,23,GASOLINE,http://dummyimage.com/208x354.png/ff4444/ffffff,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,2002,Sebring,1
411,2021-09-05 15:14:51,2021-03-25 12:07:25,2021-07-06 05:40:55,STICK,Purple,100,DIESEL,http://dummyimage.com/179x352.png/dddddd/000000,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,2012,F450,4
412,2021-09-05 08:55:10,2021-02-27 21:02:42,2021-05-14 05:59:12,AUTOMATIC,Purple,97,GASOLINE,http://dummyimage.com/220x386.png/5fa2dd/ffffff,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,2001,Explorer Sport,5
413,2021-03-12 15:19:57,2021-03-26 02:49:25,2021-08-14 04:30:22,AUTOMATIC,Fuscia,20,DIESEL,http://dummyimage.com/159x284.png/cc0000/ffffff,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,1993,Park Avenue,6
