dealer_company_id,created_at,deleted_at,modified_at,assignment_member,company_vehicle,description,name
292,2021-02-16 22:03:00,2021-03-21 19:50:02,2021-04-23 17:54:22,81,3,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,"Welch, Williamson and Gaylord"
293,2021-08-01 15:33:16,2021-05-23 20:03:32,2021-05-11 18:55:15,14,34,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Wiza-Bradtke
294,2021-02-14 06:28:26,2021-06-13 08:51:11,2021-05-24 10:39:57,73,73,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",Bayer and Sons
295,2021-03-13 19:46:06,2021-09-03 20:30:21,2021-02-25 19:15:50,98,11,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",Pfeffer-Schmeler
296,2021-07-21 12:17:17,2021-09-15 09:05:02,2021-02-19 18:09:47,77,48,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",Dickinson Inc
297,2021-04-08 15:04:43,2021-08-07 01:22:20,2021-01-07 21:50:41,85,100,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","Jaskolski, Waelchi and D'Amore"
298,2021-05-09 14:06:47,2021-04-19 15:59:58,2021-08-16 18:26:35,13,64,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","Jacobson, Lockman and Cummings"
299,2021-05-26 08:56:10,2021-01-04 15:48:57,2021-07-06 00:17:09,64,76,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",Fisher and Sons
300,2021-04-04 07:08:16,2021-05-12 10:46:21,2021-07-09 19:47:11,49,65,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",Wiegand Group
301,2021-09-12 00:29:05,2021-04-25 13:22:47,2021-04-28 11:57:30,4,48,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Dickens-Gottlieb
302,2021-01-24 19:28:36,2021-02-03 21:56:18,2021-04-19 18:36:23,52,26,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Klocko-Goldner
303,2021-02-12 19:36:13,2021-03-26 00:31:35,2021-02-08 20:46:39,83,82,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","Smith, Dicki and Zemlak"
304,2021-01-09 01:03:49,2021-09-06 03:36:54,2021-06-11 03:08:02,35,91,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Raynor-Zboncak
305,2021-06-24 05:52:19,2021-06-04 17:53:40,2021-07-27 01:50:20,80,92,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Stehr-Christiansen
306,2021-08-04 05:29:14,2021-07-06 13:58:22,2021-03-17 00:13:45,95,88,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,Price-Satterfield
307,2021-01-06 16:45:46,2021-04-22 00:56:04,2021-08-02 17:17:37,18,94,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,Armstrong-Jenkins
308,2021-01-23 13:27:00,2021-05-22 22:44:16,2021-07-10 04:50:23,67,54,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Weimann Group
309,2021-08-01 05:26:26,2021-06-05 04:30:46,2021-05-30 19:01:59,74,50,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",Shields-Schmidt
310,2021-05-20 18:38:42,2021-05-05 03:50:58,2021-06-05 22:55:41,39,66,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","Christiansen, Harber and Gislason"
311,2021-04-07 15:34:29,2021-04-23 17:06:40,2021-01-04 12:14:35,38,72,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Harvey-Koch
312,2021-02-15 01:22:55,2021-01-07 16:17:09,2021-08-11 16:34:59,90,79,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.","Fritsch, Bernhard and Bergnaum"
313,2021-08-15 06:06:14,2021-07-16 01:39:18,2021-01-27 04:30:45,49,94,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","Zulauf, Lang and Hegmann"
314,2021-07-15 21:43:10,2021-01-02 00:23:38,2021-04-28 22:09:58,22,32,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",Douglas-King
315,2021-09-21 12:31:07,2021-06-29 11:31:22,2021-05-05 06:30:42,22,27,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Herman-Wisozk
316,2021-06-11 20:01:03,2021-04-25 08:20:47,2021-03-01 18:38:34,97,83,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.","Beer, Nader and Mohr"
317,2021-09-17 08:22:07,2021-05-23 14:26:38,2021-04-30 05:45:25,31,22,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,"Hickle, Buckridge and Schmeler"
318,2021-04-11 22:31:28,2021-07-04 23:33:12,2021-03-26 16:02:00,38,39,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Fadel-Torphy
319,2021-08-27 16:18:17,2021-06-24 19:16:58,2021-06-08 13:16:59,31,57,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","Krajcik, Price and Auer"
320,2021-01-22 03:21:57,2021-07-10 20:08:18,2021-02-09 19:50:28,72,65,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.","Walsh, Robel and Sawayn"
321,2021-05-18 00:53:51,2021-07-25 09:00:15,2021-03-30 06:14:39,16,21,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","Runte, Feeney and Kshlerin"
322,2021-07-13 08:55:39,2021-08-16 10:10:35,2021-09-22 18:22:38,36,36,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",Cassin-Lindgren
323,2021-08-05 19:47:19,2021-01-04 10:57:50,2021-03-30 16:15:07,19,65,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Swift-Miller
324,2021-08-07 08:09:03,2021-08-29 12:16:58,2021-04-23 19:12:54,81,35,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","Ward, Stark and Harris"
325,2021-04-13 18:36:59,2021-03-04 07:22:20,2021-06-08 23:16:02,14,76,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",Hettinger-Zulauf
326,2021-09-21 12:32:17,2021-04-08 02:06:03,2021-05-20 00:44:32,92,85,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Donnelly-Jerde
327,2021-04-30 14:39:23,2021-01-21 12:13:26,2021-08-15 16:59:30,70,10,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",Upton and Sons
328,2021-01-06 09:43:05,2021-06-09 20:05:28,2021-08-31 03:43:17,17,85,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","Ferry, Gerhold and Harris"
329,2021-05-17 03:04:25,2021-06-28 05:03:55,2021-08-19 07:00:11,48,79,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Wunsch-O'Kon
330,2021-02-28 02:29:30,2021-02-17 07:19:17,2021-05-23 22:01:28,57,28,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.","Effertz, Hilll and MacGyver"
331,2021-05-04 05:51:54,2021-09-02 13:51:52,2021-07-04 09:11:04,12,96,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Morar Inc
332,2021-01-22 18:29:19,2021-02-17 06:27:24,2021-03-10 07:39:16,60,43,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Rosenbaum Inc
333,2021-05-21 01:17:19,2021-02-26 16:59:21,2021-05-16 09:05:12,83,54,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.","Wyman, Braun and Ortiz"
334,2021-07-21 13:16:06,2021-04-11 00:27:29,2021-08-17 07:55:26,11,66,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",Rau LLC
335,2021-06-29 13:39:01,2021-05-08 01:49:35,2021-06-18 10:38:50,49,29,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Bins-Walsh
336,2021-09-01 09:08:10,2021-08-25 20:41:03,2021-01-21 20:56:13,95,72,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Hackett and Sons
337,2021-01-01 02:24:59,2021-07-05 13:40:09,2021-05-06 07:33:47,23,92,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Larson-Gusikowski
338,2021-03-07 17:44:45,2021-07-21 00:31:34,2021-08-21 20:12:10,59,95,Sed ante. Vivamus tortor. Duis mattis egestas metus.,O'Kon Inc
339,2021-01-18 00:30:04,2021-05-17 13:59:56,2021-03-19 10:38:06,53,91,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.","Anderson, Nicolas and Oberbrunner"
340,2021-03-17 18:46:38,2021-01-18 23:14:15,2021-08-11 21:49:03,27,6,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.","Barrows, Lubowitz and Schultz"
341,2021-04-08 17:48:21,2021-05-28 23:06:17,2021-01-08 18:37:01,6,30,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","Rippin, Jerde and Hayes"
342,2021-07-03 18:48:12,2021-02-26 12:03:26,2021-01-18 19:17:03,54,70,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","Stracke, O'Keefe and Carter"
343,2021-01-25 11:13:39,2021-01-08 23:37:38,2021-02-15 09:10:05,58,49,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Ward and Sons
344,2021-06-03 02:50:27,2021-06-27 05:44:41,2021-07-18 22:43:14,17,35,Sed ante. Vivamus tortor. Duis mattis egestas metus.,"Waelchi, Streich and Wisozk"
345,2021-01-03 22:45:37,2021-04-10 20:58:41,2021-05-03 13:20:54,42,40,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Zemlak and Sons
346,2021-04-09 00:56:13,2021-05-24 13:20:41,2021-07-26 05:56:08,24,54,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",Boyle-Gleason
347,2021-03-16 10:53:14,2021-05-25 07:22:50,2021-04-08 04:07:51,59,13,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","Kiehn, Bauch and Stamm"
348,2021-07-22 12:35:40,2021-03-18 16:34:46,2021-05-24 23:22:37,68,27,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Torp and Sons
349,2021-01-31 22:28:35,2021-07-09 01:22:38,2021-09-22 13:58:32,90,93,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","Ward, Krajcik and Braun"
350,2021-04-04 10:47:18,2021-06-09 11:41:20,2021-06-17 08:58:13,15,3,Sed ante. Vivamus tortor. Duis mattis egestas metus.,Cummerata-Hackett
351,2021-05-07 23:58:29,2021-02-15 02:51:24,2021-04-30 16:53:28,28,88,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Hettinger-Reynolds
352,2021-01-13 15:13:30,2021-01-08 20:51:55,2021-07-19 19:40:33,98,37,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.","Fadel, Schmeler and Auer"
353,2021-08-12 04:52:43,2021-01-15 14:51:31,2021-07-21 05:24:48,67,10,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Kunze Group
354,2021-06-21 16:40:23,2021-03-15 12:59:11,2021-03-14 05:55:22,54,87,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,"Herzog, Kirlin and MacGyver"
355,2021-08-31 23:05:51,2021-05-22 03:06:17,2021-06-14 22:39:59,64,47,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","O'Hara, Pouros and Bernhard"
356,2021-01-06 08:38:06,2021-08-26 17:10:10,2021-04-30 04:51:26,56,19,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",Greenfelder-Block
357,2021-06-26 11:00:17,2021-04-22 13:46:35,2021-01-05 16:59:37,19,46,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Huel Inc
358,2021-02-17 05:01:15,2021-07-21 18:01:24,2021-01-25 02:12:54,29,85,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.","Buckridge, Altenwerth and Kutch"
359,2021-09-13 08:27:29,2021-04-21 05:19:02,2021-06-17 20:08:57,9,70,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",Hoppe and Sons
360,2021-04-09 20:47:15,2021-09-04 10:37:30,2021-04-27 19:21:00,5,30,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","Sauer, Smith and Rutherford"
